corrupt, 1
86,88.5
blinks
1.34,0
2.14,0
3.08,2
4.2,0
5.61,0
6.87,0
8.3,0
9.41,2
10.62,2
11.94,0
13.35,2
14.86,2
16.1,0
17.73,0
19.18,0
20.67,2
21.96,2
23.64,2
25.15,2
26.7,0
27.43,2
28.08,0
28.65,0
29.59,0
30.89,0
32.83,0
34.54,0
36.4,0
37.96,0
39.76,0
41.28,0
44.72,0
46.38,0
47.84,0
49.42,0
51.27,0
53.44,0
54.32,0
55.76,0
57.82,0
59.33,0
60.53,0
62.36,0
63.69,0
65.46,0
66.89,0
68.49,0
69.99,0
71.8,2
73.94,2
74.99,2
75.35,0
77.58,0
79.38,0
81.02,0
82.69,0
84.24,0
85.94,2
89.19,0
91.38,0
92.61,0
94.32,0
96.02,0
97.84,2
99.49,0
100.8,0
103.87,0
105.4,0
106.73,0
108.14,0
109.47,0
111.21,0
112.06,0
113.44,0
115.44,0
117.33,0
119.02,0
120.65,0
122.4,0
124.02,0
125.98,0
127.76,2
129.75,0
131.04,0
131.52,0
132.08,0
132.95,0
133.74,0
134.99,0
135.91,0
136.68,0
138.64,0
140.09,0
141.82,0
143.5,0
145.04,0
146.92,0
149.07,0
151.06,0
152.75,0
155.67,0
157.66,0
158.79,0
160.55,0
160.74,0
162.79,0
164.21,0
165.54,2
167.32,2
169.08,0
172.43,0
173.97,0
175.56,0
177.39,0
179.04,0
180.52,0
181.44,0
182.39,0
182.62,0
183.99,0
185.25,0
186.94,0
189,0
190.26,0
190.97,0
192,0
193.69,0
195.07,0
196.16,0
197.68,0
199.21,0
200.8,0
