corrupt, 2
45,53
119,124
blinks
3.14,0
7.06,0
10.83,0
18.54,0
22.86,0
25.87,0
31.02,0
33.07,0
36.3,2
39.06,0
40.79,0
53.58,0
55.47,0
57.33,0
59.71,0
62.26,0
64.97,0
67.65,0
69.57,0
72.17,0
73.98,0
76.98,0
78.55,0
80.88,0
82.96,0
86.59,0
89.54,0
93.48,0
95.52,0
96.94,0
97.67,0
100.67,2
101.02,0
103.34,0
105.32,2
106.3,2
108.72,0
110.7,0
112.92,2
114.95,0
116.53,0
117.81,0
125.84,0
130.04,0
132.88,0
135.4,0
138.69,2
140.67,0
141.39,0
142.02,0
143.41,2
144.48,0
147.02,0
149.51,0
152.78,0
154.42,0
158.01,0
159.52,0
162.87,0
166.61,0
168.79,2
171.16,0
173.6,0
175.65,0
178.7,0
181.2,0
183.23,2
185.79,0
187.4,0
189.02,2
191.96,0
194.63,0
197.5,0
199.2,0
